year,group,cohort,occ_code,num,occ_income,occ_grade,occ_wage,occ_ln_income_arith,occ_ln_income_geo,occ_ln_wage_arith,occ_ln_wage_geo,occ_var_ln_income,occ_var_ln_wage
2000,0,4,40,155733.5,41948.52,13.13489,,10.6442,10.16986,,,.98678,
2000,0,4,41,65995,25840.13,10.86228,,10.15968,9.902464,,,.4457951,
2000,0,4,42,142986.5,30863.33,12.20166,,10.33732,10.10789,,,.4546127,
2000,0,4,43,36197.5,36186.19,11.82549,,10.49643,10.23043,,,.499924,
2000,0,4,44,577079.5,42626.99,12.27787,,10.66024,10.52318,,,.2963896,
2000,0,4,45,220845.5,46760.63,12.87695,,10.7528,10.63478,,,.2561139,
2000,0,4,46,212937,41194.9,12.51181,,10.62607,10.48353,,,.3079316,
2000,0,4,47,1149279,43040.07,12.23942,,10.66989,10.48648,,,.372045,
2000,0,4,48,22221,43790.02,12.00058,,10.68716,10.59791,,,.1982794,
2000,0,4,49,308909,49097.3,12.82324,,10.80156,10.65877,,,.2815907,
2000,0,4,50,154831.5,42843.62,12.36763,,10.66531,10.55934,,,.2180288,
2000,0,4,51,20243.5,34426.38,12.68501,,10.44658,10.21202,,,.4611441,
2000,0,4,52,31716.5,27399.31,11.97129,,10.21827,9.922729,,,.5543753,
2000,0,4,53,80712.5,32342.34,12.94339,,10.38413,10.20762,,,.2953206,
2000,0,4,54,71630.5,29447.09,11.87319,,10.29035,10.14974,,,.2901877,
2000,0,4,55,71542.5,47567.71,12.7317,,10.76991,10.6739,,,.1966692,
2000,0,4,56,53395.5,35834.8,11.77477,,10.48668,10.36272,,,.2429846,
2000,0,4,57,24698,37533.66,11.86975,,10.53299,10.39232,,,.2689889,
2000,0,4,58,134207.5,34000.38,11.79214,,10.43413,10.30372,,,.2713383,
2000,0,4,59,62866.5,36095.43,12.50591,,10.49392,10.36932,,,.2434802,
2000,0,4,60,142634,22772.94,11.2343,,10.03333,9.870692,,,.2881351,
2000,0,4,61,402614.5,34924.56,11.84014,,10.46095,10.30911,,,.3013505,
2000,0,4,62,369154,34421.73,11.87391,,10.44644,10.3014,,,.2922713,
2000,0,4,63,185999.5,37878.64,12.58202,,10.54214,10.40361,,,.281205,
2000,0,4,64,908421,38253.4,12.10769,,10.55199,10.39241,,,.3119333,
2000,0,4,65,159296,46073.02,12.07743,,10.73798,10.60714,,,.272691,
2000,0,4,66,344523.5,31522.23,11.74926,,10.35845,10.19383,,,.3191837,
2000,1,4,0,2200805,,12.89555,,,,,,,
2000,1,4,1,1742056,94873.11,15.36846,37.50566,11.4603,11.17516,3.624492,3.348178,.5596712,.5521038
2000,1,4,2,657495,75728.79,15.64336,31.5416,11.23491,10.98083,3.451307,3.218784,.4707178,.4423409
2000,1,4,3,37347.5,81933.2,16.74739,33.10365,11.31366,11.0675,3.499644,3.268151,.504409,.4944351
2000,1,4,4,324037,74181.63,15.81784,31.87712,11.21427,11.10028,3.461888,3.351129,.223882,.2245567
2000,1,4,5,194973.5,69087.69,15.4149,30.05475,11.14313,10.99537,3.403021,3.264525,.290574,.2809972
2000,1,4,6,83844.5,73289.5,17.57735,31.50135,11.20217,11.04922,3.45003,3.307564,.289404,.2806261
2000,1,4,7,195273,188196.2,19.11092,72.8811,12.14524,11.88356,4.288829,4.026637,.6736985,.6597797
2000,1,4,8,67448.5,70717.36,16.44409,31.16077,11.16645,11.00386,3.43916,3.288644,.2992496,.2873325
2000,1,4,9,28851,65234.67,16.50109,28.4569,11.08575,10.87376,3.348391,3.157187,.3536057,.3220215
2000,1,4,10,124305,69479.93,18.63528,28.66104,11.14879,10.98427,3.355539,3.202902,.3209776,.3044106
2000,1,4,11,354296,49078.8,17.64067,21.99775,10.80118,10.69396,3.09094,2.974856,.2258741,.2448742
2000,1,4,12,12992,48041.06,18.09059,21.88315,10.77981,10.67477,3.085717,2.993554,.1958126,.1847866
2000,1,4,13,43544,81745.8,18.37826,34.67525,11.31137,11.09863,3.546026,3.353825,.4452644,.4201335
2000,1,4,14,124657,38967.96,17.04906,15.8861,10.5705,10.44416,2.765445,2.618883,.2640243,.3140118
2000,1,4,15,190585,145095.6,19.00106,57.14639,11.88515,11.58253,4.045616,3.755913,.7084602,.6793998
2000,1,4,16,198041,59549.91,15.56898,25.22249,10.99457,10.70168,3.227736,2.943134,.6177341,.6158162
2000,1,4,17,53739,51203.66,14.82417,22.53873,10.84357,10.67921,3.115235,2.961687,.2799631,.2720434
2000,1,4,18,138401.5,47819.79,13.59024,21.40354,10.7752,10.68893,3.063556,2.979674,.1762415,.1754497
2000,1,4,19,16957.5,49840.95,13.73947,22.00908,10.81659,10.70407,3.091455,2.986967,.2142599,.2124097
2000,1,4,20,226706,77240.53,15.66506,33.71998,11.25468,11.0821,3.51809,3.347059,.3433518,.3445311
2000,1,4,21,1317832,67241.45,14.26118,27.27391,11.11604,10.7871,3.305931,2.978943,.6256552,.6221119
2000,1,4,22,21407.5,47208.66,14.64258,20.59396,10.76233,10.54273,3.024998,2.830197,.4062952,.3680413
2000,1,4,23,27734,46533.82,14.7511,20.22904,10.74793,10.48421,3.007119,2.777583,.4550723,.4083188
2000,1,4,24,18902.5,39282.8,14.16527,17.6539,10.57854,10.3989,2.870957,2.70657,.2857323,.2687368
2000,1,4,25,34828.5,43253.42,14.33254,19.20811,10.67483,10.49106,2.955333,2.786923,.3186446,.3013957
2000,1,4,26,16406,41137.34,13.40272,18.69479,10.62467,10.57472,2.928245,2.88213,.1063142,.1029854
2000,1,4,27,25281,46847.3,13.9197,21.28082,10.75465,10.61957,3.057806,2.925637,.2478615,.2498354
2000,1,4,28,121357.5,40797.83,13.307,18.36626,10.61638,10.54296,2.910516,2.837942,.1536501,.1502967
2000,1,4,29,254594,41646.97,13.07368,18.0856,10.63698,10.48461,2.895116,2.755908,.2843199,.2587686
2000,1,4,30,110634.5,49713.57,14.45436,21.6948,10.81403,10.65425,3.077073,2.92789,.3010315,.2848315
2000,1,4,31,63895.5,46791.28,14.29993,20.86267,10.75345,10.56432,3.037961,2.864793,.3488827,.3263941
2000,1,4,32,12146.5,23492.63,11.69045,10.97967,10.06444,9.916536,2.396045,2.253301,.2653661,.2639803
2000,1,4,33,63452,56392.78,13.52602,22.01426,10.9401,10.85983,3.09169,2.999245,.168038,.1970968
2000,1,4,34,192355.5,51932.04,13.9858,23.09797,10.85769,10.75127,3.139745,3.035429,.2222033,.2207782
2000,1,4,35,83164,37937.66,13.52009,16.83229,10.5437,10.3519,2.823299,2.642345,.37355,.3571655
2000,1,4,36,114575,30139.19,12.67614,12.81052,10.31358,10.07446,2.550267,2.331932,.4147267,.3837014
2000,1,4,37,30101.5,37921.38,14.0282,16.84718,10.54327,10.27733,2.824183,2.575458,.4250012,.4145003
2000,1,4,38,228812.5,31081.07,12.32435,14.10158,10.34435,10.18777,2.646287,2.499985,.2988256,.2805672
2000,1,4,39,87237.5,40256.13,14.10373,17.68872,10.60302,10.40731,2.872927,2.687414,.4022148,.3967828
2000,1,4,40,133794,43773.84,13.31504,15.48416,10.68679,10.23562,2.739817,2.25181,.9226308,.9996781
2000,1,4,41,43972.5,27775.81,10.88071,11.00423,10.23192,9.971634,2.39828,2.122108,.4388691,.4682656
2000,1,4,42,103344,32856.92,12.49783,14.47564,10.39992,10.17757,2.672467,2.462065,.4450234,.4252893
2000,1,4,43,30771,38127.64,11.9753,15.64174,10.54869,10.28472,2.749943,2.481875,.4981054,.5134607
2000,1,4,44,513090.5,42828.38,12.33105,18.40096,10.66496,10.53005,2.912403,2.779242,.2926633,.2989027
2000,1,4,45,183496.5,47342.96,12.93488,20.81785,10.76517,10.64473,3.035811,2.922773,.2611047,.2539577
2000,1,4,46,185016.5,41983.12,12.63494,18.44564,10.64502,10.5089,2.914828,2.785625,.296663,.290845
2000,1,4,47,1027690,43864.55,12.39913,19.32626,10.68886,10.50964,2.961465,2.787192,.3633012,.3615326
2000,1,4,48,20284,44590.4,12.08529,18.41742,10.70527,10.62198,2.913297,2.827104,.1828333,.1890824
2000,1,4,49,225327.5,53029.4,12.90793,22.20871,10.8786,10.75142,3.100484,2.976577,.2458156,.2421773
2000,1,4,50,137051,43521.48,12.42247,18.77308,10.68101,10.58312,2.932424,2.843785,.2019908,.1874247
2000,1,4,51,17296,35452.89,12.99376,15.23858,10.47596,10.25812,2.72383,2.502484,.4435939,.463935
2000,1,4,52,12347.5,32967.93,11.96526,14.24715,10.40329,10.12759,2.656557,2.382555,.5087686,.535386
2000,1,4,53,26821,43573.32,13.40528,19.03977,10.6822,10.47201,2.94653,2.74087,.3567026,.3601558
2000,1,4,54,39692,34593.17,12.10476,15.0946,10.45141,10.34198,2.714337,2.609872,.2252549,.22167
2000,1,4,55,62193,48094.49,12.79179,21.65345,10.78092,10.68633,3.075165,2.983338,.1920338,.1884447
2000,1,4,56,37076,38695.08,11.89848,16.78199,10.56347,10.45138,2.820307,2.719764,.2201122,.1994662
2000,1,4,57,17733.5,40089.62,11.90887,17.29262,10.59887,10.47788,2.85028,2.739797,.2399046,.2272066
2000,1,4,58,83909.5,37229.89,11.93891,16.21271,10.52487,10.40017,2.785795,2.673676,.2710429,.2507002
2000,1,4,59,42151,39563.55,12.68001,17.92151,10.58566,10.47613,2.886002,2.781552,.2114137,.2111411
2000,1,4,60,27643,31154.33,11.59813,14.11903,10.34671,10.17358,2.647524,2.477085,.3401912,.3219351
2000,1,4,61,223178,39394.43,12.01085,17.47981,10.58138,10.45325,2.861047,2.740312,.2638437,.2502957
2000,1,4,62,205065,38728.11,12.01437,17.14134,10.56432,10.43653,2.841493,2.721026,.2654193,.2523938
2000,1,4,63,96320.5,44857.52,13.00148,19.67612,10.71125,10.60484,2.979406,2.878136,.2176236,.2092325
2000,1,4,64,680135,39624.71,12.25182,15.93733,10.58721,10.43548,2.768664,2.620624,.2955853,.2930387
2000,1,4,65,141230.5,46820.73,12.14093,19.33389,10.75408,10.62501,2.961859,2.841237,.2677909,.2557869
2000,1,4,66,203666,34317.79,12.07927,15.43756,10.44342,10.29688,2.736804,2.595471,.295112,.2831794
2000,2,4,0,4757061,,14.36745,,,,,,,
2000,2,4,1,925967.5,55605.27,15.10785,23.67616,10.92603,10.70236,3.164469,2.959153,.4246673,.3974286
2000,2,4,2,777316,42878.97,14.40197,19.32761,10.66614,10.49581,2.961535,2.807715,.3026824,.2793282
2000,2,4,3,5849,50333.7,17.72218,23.04965,10.82643,10.61118,3.13765,2.932557,.5519012,.5245461
2000,2,4,4,21829,53911.71,15.2958,24.25716,10.8951,10.78838,3.188712,3.084685,.2112566,.2078365
2000,2,4,5,105970.5,53384.07,14.98944,24.28275,10.88527,10.77147,3.189766,3.083205,.2245938,.2111697
2000,2,4,6,25366,55550.18,18.08685,24.92889,10.92504,10.81147,3.216027,3.111171,.2303976,.2211952
2000,2,4,7,39072,122952,19.93548,49.00906,11.71955,11.39881,3.892005,3.589514,.7445701,.6916773
2000,2,4,8,502695.5,45884.28,16.51505,21.7949,10.73388,10.65939,3.081676,3.009532,.1556913,.1528993
2000,2,4,9,77010,44605.54,18.13937,21.24655,10.70561,10.58657,3.056195,2.942346,.2465719,.2417898
2000,2,4,10,112576.5,50632.97,19.42456,21.88006,10.83236,10.70844,3.085576,2.97284,.2623338,.2409185
2000,2,4,11,1181928,37530.65,17.56349,17.40439,10.53291,10.4065,2.856723,2.72928,.2890612,.2810272
2000,2,4,12,58410,39026.24,18.45513,18.68298,10.57199,10.47737,2.927613,2.838968,.2025878,.1912697
2000,2,4,13,42881.5,55290.55,19.90462,25.54548,10.92036,10.74677,3.24046,3.07619,.3779278,.3655955
2000,2,4,14,138858,33688.52,16.96489,15.76809,10.42491,10.32027,2.757988,2.652839,.2223839,.2237054
2000,2,4,15,53533,97220.59,19.25579,40.79655,11.48474,11.17481,3.708598,3.414965,.650511,.630978
2000,2,4,16,171882,42469.69,16.28973,19.07866,10.65655,10.33089,2.948571,2.641599,.6988585,.6764813
2000,2,4,17,223565.5,33562.93,14.76007,16.19788,10.42118,10.33409,2.78488,2.698684,.1740785,.1742748
2000,2,4,18,30176,36268.85,13.92941,16.9269,10.49871,10.39837,2.828904,2.732565,.2199733,.2130609
2000,2,4,19,9493,36493.05,13.4871,16.72077,10.50488,10.43791,2.816652,2.750747,.1340137,.130267
2000,2,4,20,130993,47982.48,14.83102,22.19932,10.77859,10.64515,3.100062,2.973726,.2604263,.2493135
2000,2,4,21,929331.5,36839.04,14.07373,16.2763,10.51431,10.19044,2.78971,2.501737,.5714403,.5140375
2000,2,4,22,818481.5,29123.37,13.57467,13.99308,10.2793,10.18294,2.638563,2.546675,.185394,.1770737
2000,2,4,23,196802,24730.19,14.02831,11.89888,10.11578,10.00076,2.476444,2.370859,.2112545,.1966929
2000,2,4,24,94530,26166.75,14.27756,12.57259,10.17225,10.0574,2.531519,2.427421,.2136072,.196652
2000,2,4,25,397033.5,28630.71,13.57338,13.65086,10.26223,10.15442,2.613803,2.508805,.2034384,.1985267
2000,2,4,26,13690.5,34057.35,13.1974,16.08455,10.4358,10.33394,2.777859,2.687931,.2176572,.1882225
2000,2,4,27,42301,29549.81,13.19331,14.00596,10.29383,10.18251,2.639483,2.534382,.1989436,.194929
2000,2,4,28,55362.5,33441.2,13.25193,15.64532,10.41754,10.32415,2.750172,2.660937,.2021501,.1901481
2000,2,4,29,169286,28676.1,12.95007,13.24015,10.26382,10.13843,2.583254,2.471208,.2386564,.2148627
2000,2,4,30,299415,31519.63,13.43588,14.80649,10.35837,10.25204,2.695065,2.59736,.1951009,.1793298
2000,2,4,31,382111.5,27103.85,13.71041,12.97606,10.20743,10.10515,2.563106,2.467775,.1922541,.1806963
2000,2,4,32,98621.5,17379.72,12.51714,8.638529,9.76306,9.560007,2.156232,1.958826,.3356334,.3342624
2000,2,4,33,1210.5,43092.84,13.9273,18.81518,10.67111,10.57896,2.934664,2.820463,.2127699,.2839239
2000,2,4,34,34081,39853.96,13.83049,18.39502,10.59298,10.48687,2.91208,2.810682,.2191924,.2112102
2000,2,4,35,25266.5,33486.07,13.9605,15.33766,10.41888,10.2162,2.730311,2.540306,.3693754,.3478766
2000,2,4,36,286852.5,18511.85,13.2495,8.910827,9.826166,9.663894,2.187267,2.040793,.2732468,.2529168
2000,2,4,37,268172.5,22719.21,13.45174,10.87521,10.03097,9.90158,2.386486,2.261463,.2411393,.2361852
2000,2,4,38,77334.5,21141.2,12.554,10.08427,9.958979,9.813489,2.310977,2.171011,.265122,.253288
2000,2,4,39,299895.5,22623.96,14.16676,10.52233,10.02676,9.776861,2.3535,2.102087,.5315117,.546994
2000,2,4,40,20231,29163.34,14.17513,12.12756,10.28067,9.698593,2.495481,1.845984,1.225796,1.310172
2000,2,4,41,15964.5,21444.83,12.70513,9.130173,9.973239,9.722389,2.211585,1.990897,.4911835,.4649417
2000,2,4,42,22047,25251.05,13.83331,11.44083,10.13662,9.901531,2.437189,2.19824,.4358473,.4404234
2000,2,4,43,2484.5,26710.46,13.0489,11.94309,10.19281,9.946321,2.480153,2.215578,.5179704,.5789796
2000,2,4,44,14588,44019.59,12.89649,19.49526,10.69239,10.51727,2.970171,2.793788,.3917136,.3888743
2000,2,4,45,16801.5,42831.61,13.13091,19.79056,10.66503,10.57354,2.985205,2.895715,.2060136,.2005429
2000,2,4,46,9046,31058.31,13.43621,14.13181,10.34362,10.16004,2.648428,2.481192,.4029768,.3809658
2000,2,4,47,28877.5,34938.39,13.13975,15.95562,10.46134,10.22582,2.769811,2.536433,.4553463,.4622356
2000,2,4,48,495,31285.92,11.68081,14.85065,10.35092,10.20899,2.698044,2.533183,.3287861,.3953117
2000,2,4,49,52982.5,35330.48,12.74932,15.4936,10.4725,10.32819,2.740427,2.605036,.2769418,.2649719
2000,2,4,50,7692.5,29528.73,12.30172,13.52199,10.29312,10.17323,2.604317,2.491103,.2461742,.2344353
2000,2,4,51,1799.5,28459.23,13.09808,13.75461,10.25623,9.842768,2.621374,2.149371,.605462,.6238993
2000,2,4,52,16417,20391.63,13.16087,9.471816,9.922879,9.687007,2.248321,2.022235,.5028626,.4945556
2000,2,4,53,46382.5,25272.81,13.66677,12.15603,10.13748,10.03675,2.497825,2.406031,.1953011,.1780919
2000,2,4,54,21907,20686.71,12.59004,9.785347,9.937247,9.809424,2.280886,2.163753,.2512042,.2351751
2000,2,4,55,2756,42999.02,12.80152,19.863,10.66893,10.55143,2.988859,2.869302,.2339104,.2445846
2000,2,4,56,10533.5,24845.25,11.77396,11.45659,10.12042,10.04532,2.438565,2.365255,.146915,.1423175
2000,2,4,57,3849.5,25984.27,11.78621,11.7984,10.16525,10.05413,2.467964,2.375517,.2074182,.1774361
2000,2,4,58,31920,25721.06,11.63631,11.71259,10.15507,10.06254,2.460664,2.374128,.1787374,.1668214
2000,2,4,59,14854.5,26499.23,12.9519,12.48573,10.18487,10.07774,2.524587,2.42289,.2069552,.1990479
2000,2,4,60,79968.5,19208.07,11.59862,9.135314,9.863086,9.744972,2.212147,2.101615,.2191934,.2091026
2000,2,4,61,110056.5,25844.01,11.84034,11.95373,10.15983,10.02773,2.481043,2.358776,.2486531,.2324118
2000,2,4,62,112982.5,25727.16,11.90983,11.9014,10.1553,10.03307,2.476656,2.364116,.2341665,.2155639
2000,2,4,63,64296.5,27981.04,12.37616,12.81532,10.23928,10.12484,2.550642,2.442992,.2216025,.2061572
2000,2,4,64,87473.5,27104.34,13.52739,12.13567,10.20745,10.04768,2.496149,2.349457,.316521,.2952884
2000,2,4,65,2902.5,35961.69,12.71559,16.2834,10.49021,10.32204,2.790146,2.622899,.3476151,.3410335
2000,2,4,66,76205.5,22858.97,12.01203,10.86863,10.0371,9.907198,2.385881,2.262742,.2418631,.2282634
2000,3,4,0,611375.5,,11.88402,,,,,,,
2000,3,4,1,75686,67497.15,15.28815,27.98327,11.11984,10.88379,3.331607,3.111202,.4623577,.4430826
2000,3,4,2,48649,50546.79,15.02835,22.5097,10.83066,10.68118,3.113946,2.967358,.3067958,.3042467
2000,3,4,3,992,54593.4,16.6371,23.63813,10.90767,10.78804,3.162861,3.034109,.2831306,.2994922
2000,3,4,4,11078.5,60800.07,15.76242,27.19617,11.01535,10.91686,3.303076,3.204617,.2340009,.2428497
2000,3,4,5,13631,57191.46,14.79451,25.82796,10.95416,10.84449,3.251458,3.13939,.2617624,.2792944
2000,3,4,6,2758.5,54400.2,16.82509,24.81175,10.90412,10.80097,3.211317,3.111931,.2574207,.2484917
2000,3,4,7,7654.5,163171.9,19.01378,61.619,12.00256,11.71099,4.12097,3.847311,.7182355,.6760731
2000,3,4,8,4788.5,61008.66,15.89454,27.56461,11.01877,10.86798,3.316533,3.162349,.2810003,.2991923
2000,3,4,9,2697.5,52549.68,14.995,24.94423,10.86951,10.71027,3.216643,3.04726,.2830096,.2970234
2000,3,4,10,6300,55703.8,18.56571,24.46682,10.9278,10.81933,3.197318,3.096209,.2307159,.2202199
2000,3,4,11,34216.5,40734.88,16.44756,18.89042,10.61484,10.50204,2.938655,2.824167,.2337697,.2372822
2000,3,4,12,615,46200.95,16.04228,21.72579,10.74076,10.65401,3.0785,2.990887,.1709498,.1699987
2000,3,4,13,1642,57648.2,18.18514,25.72271,10.96211,10.82178,3.247374,3.127084,.2536721,.2315089
2000,3,4,14,16299.5,37011.24,15.94184,16.21121,10.51898,10.39531,2.785703,2.655437,.2604588,.2744212
2000,3,4,15,5239,108553.1,18.89884,42.65214,11.59499,11.28861,3.753078,3.467767,.616453,.5981693
2000,3,4,16,10474,51827.75,15.00353,22.97898,10.85568,10.60627,3.13458,2.898663,.4988452,.4979843
2000,3,4,17,7189,43877.55,13.93351,20.44592,10.68916,10.49725,3.017783,2.820669,.3162052,.3142217
2000,3,4,18,8911.5,46559.7,13.42557,21.11436,10.74849,10.65497,3.049953,2.965765,.1792718,.1714594
2000,3,4,19,2631,45748.2,13.46598,20.61229,10.73091,10.64717,3.025887,2.943847,.1844164,.1746365
2000,3,4,20,9480.5,62267.13,15.08918,27.87362,11.03919,10.89604,3.327681,3.181884,.275531,.2903681
2000,3,4,21,58387.5,44536.48,13.98255,18.74711,10.70406,10.44452,2.93104,2.681277,.4858387,.4647188
2000,3,4,22,1763,33189.5,14.46739,15.48847,10.40999,10.33407,2.740096,2.666529,.1492311,.1492173
2000,3,4,23,4196.5,40907.54,14.38985,19.56835,10.61907,10.36791,2.973913,2.708517,.3281774,.3465716
2000,3,4,24,4416.5,30467.27,13.34224,14.35172,10.32441,10.21077,2.66387,2.554367,.220501,.2137931
2000,3,4,25,3677.5,36712.72,13.75581,17.06644,10.51088,10.41399,2.837114,2.75008,.2022999,.187315
2000,3,4,26,4410,42874.27,13.21587,19.45001,10.66603,10.58484,2.967848,2.888631,.1435912,.1333658
2000,3,4,27,4427.5,38449.58,13.19097,17.82946,10.5571,10.49205,2.880852,2.806495,.1288638,.1519439
2000,3,4,28,20085.5,39353.27,13.08526,18.05097,10.58033,10.50055,2.893199,2.812794,.1514842,.1526621
2000,3,4,29,33765,34256.25,12.64386,15.54264,10.44162,10.30315,2.743587,2.611332,.275577,.2648064
2000,3,4,30,11983.5,39611.31,14.01844,18.2681,10.58687,10.48809,2.905157,2.804394,.2109214,.2188419
2000,3,4,31,9025.5,35821.01,13.7168,16.65977,10.48629,10.35831,2.812997,2.700477,.271218,.2430737
2000,3,4,32,7507.5,24205.07,11.61958,11.41502,10.09432,9.931746,2.43493,2.285065,.2399856,.2223081
2000,3,4,33,6060.5,55612.31,13.42694,22.53841,10.92616,10.80835,3.115221,2.982795,.2211041,.2536878
2000,3,4,34,24360,49573.84,13.80624,22.3368,10.81122,10.67917,3.106235,2.970805,.2623217,.2714405
2000,3,4,35,24984.5,32002.01,12.92405,14.75565,10.37355,10.20922,2.691626,2.526334,.3075394,.3068147
2000,3,4,36,24533,24115.6,12.32352,10.92634,10.09061,9.928654,2.391176,2.242588,.2876426,.2713012
2000,3,4,37,13510.5,29492.01,12.84009,13.95174,10.29187,10.15439,2.635605,2.495542,.2491887,.2564006
2000,3,4,38,53222,26972.93,11.90801,12.54551,10.20259,10.02605,2.529363,2.359817,.2978663,.2885441
2000,3,4,39,14802.5,35673.32,13.68411,16.38471,10.48216,10.27987,2.796349,2.591033,.3780562,.381284
2000,3,4,40,1531.5,32940.08,11.50245,11.91687,10.40245,9.947647,2.477955,2.106549,.821623,.7328179
2000,3,4,41,4948.5,19419.05,9.820148,8.546868,9.87401,9.731975,2.145565,2.00369,.2505766,.2440098
2000,3,4,42,16038,25324.93,11.93696,11.51731,10.13954,9.923145,2.443851,2.237729,.426516,.4101165
2000,3,4,43,2810.5,23293.31,11.10656,10.29472,10.05592,9.89545,2.331631,2.169568,.2651549,.2785134
2000,3,4,44,46284.5,39838.9,12.25224,17.51797,10.5926,10.44329,2.863227,2.722066,.3053291,.3089316
2000,3,4,45,16405.5,44103.15,13.01405,19.87937,10.69429,10.57343,2.989683,2.865878,.2600929,.2722929
2000,3,4,46,16971,38404.21,12.36333,17.60704,10.55592,10.39145,2.868299,2.714091,.3107729,.2988183
2000,3,4,47,89267,35450.96,11.9603,16.23857,10.47591,10.28161,2.78739,2.592884,.3878161,.3956667
2000,3,4,48,1390,36906.02,11.98273,15.6534,10.51613,10.39234,2.750688,2.616277,.2758723,.2840513
2000,3,4,49,21662.5,46164.33,12.78532,20.20674,10.73996,10.61426,3.006016,2.879251,.2584635,.2559564
2000,3,4,50,8552,45257.34,12.46854,20.21707,10.72012,10.56575,3.006527,2.848443,.2762495,.280179
2000,3,4,51,987,26258.14,11.10638,12.43426,10.17573,10.06017,2.520456,2.402017,.2316146,.2360243
2000,3,4,52,1604,42738.91,12.38092,18.2694,10.66286,10.2977,2.905228,2.57882,.5272036,.5207276
2000,3,4,53,3078,35327.32,12.86322,16.20057,10.47241,10.29871,2.785046,2.62705,.2548154,.2401823
2000,3,4,54,5904.5,27072.62,11.707,12.43317,10.20628,10.09837,2.520368,2.411114,.2289034,.2366166
2000,3,4,55,6074.5,44150.54,12.42917,20.48797,10.69536,10.60024,3.019838,2.925681,.2117559,.2041433
2000,3,4,56,3843,39816.43,11.69945,17.46969,10.59203,10.44418,2.860467,2.727357,.2898629,.2582321
2000,3,4,57,2216.5,39626.51,12.08031,18.38681,10.58725,10.3973,2.911634,2.704808,.3084112,.3239524
2000,3,4,58,12155.5,35719.2,11.85677,16.05019,10.48344,10.34161,2.77572,2.645794,.2962877,.2777998
2000,3,4,59,3701,37709.34,12.19238,17.48925,10.53766,10.40847,2.861587,2.732638,.2509502,.247123
2000,3,4,60,9609,29859.49,11.61796,13.73759,10.30426,10.15226,2.620136,2.479057,.2689438,.2544287
2000,3,4,61,41277.5,37937.5,12.08763,17.29629,10.5437,10.38536,2.850492,2.690724,.2928483,.2931183
2000,3,4,62,29858,38659.05,12.02646,17.51793,10.56254,10.4264,2.863225,2.729492,.2756008,.267213
2000,3,4,63,10549.5,42729.69,12.84848,19.21768,10.66265,10.54874,2.955831,2.852589,.2398988,.2160785
2000,3,4,64,123013,36949.26,12.20382,15.85248,10.5173,10.3491,2.763326,2.597065,.3179556,.317417
2000,3,4,65,14527,41449.28,11.93405,18.26909,10.63223,10.50271,2.905211,2.773271,.2786337,.278896
2000,3,4,66,49024.5,33451.89,12.00904,15.38956,10.41786,10.22772,2.733689,2.541708,.3568076,.3531152
2000,4,4,0,770832.5,,12.40539,,,,,,,
2000,4,4,1,93810.5,50443.12,15.25237,22.35689,10.8286,10.67002,3.107135,2.954633,.319954,.3125959
2000,4,4,2,92685.5,41705.22,14.34836,19.37019,10.63838,10.53261,2.963736,2.861038,.2108011,.2075066
2000,4,4,3,310,43838.55,16.54193,19.39128,10.68827,10.6565,2.964823,2.937661,.0643054,.0536764
2000,4,4,4,1707.5,49809.98,14.41347,23.25353,10.81597,10.73637,3.146457,3.063601,.1761886,.1838361
2000,4,4,5,14826,49116.41,14.29637,23.20372,10.80195,10.72192,3.144313,3.066467,.1692811,.1666971
2000,4,4,6,1296.5,52131.55,16.78056,24.32381,10.86153,10.78016,3.191456,3.116359,.1851266,.166753
2000,4,4,7,2730.5,113838.7,18.93719,47.94203,11.64254,11.32385,3.869992,3.551381,.8816157,.9770079
2000,4,4,8,52091.5,47137.98,15.43937,22.29059,10.76083,10.66345,3.104165,3.001889,.2133316,.2255549
2000,4,4,9,5462,41091.26,15.53314,20.11885,10.62355,10.48498,3.001657,2.850872,.2481779,.2639269
2000,4,4,10,8868,50528.44,18.5362,23.22343,10.83029,10.7318,3.145162,3.049635,.2035943,.1964852
2000,4,4,11,128326,35716.36,16.41036,17.4046,10.48336,10.34012,2.856735,2.708592,.3211755,.3260916
2000,4,4,12,3236,39007.81,17.40266,18.67304,10.57152,10.47791,2.927081,2.838242,.2400903,.2279196
2000,4,4,13,1597,46801.97,18.1221,22.60568,10.75368,10.66644,3.118201,3.029047,.2136687,.2159637
2000,4,4,14,27460.5,34599.25,15.71738,16.46193,10.45159,10.3644,2.80105,2.707941,.1818327,.1919152
2000,4,4,15,4334,69927.5,18.27688,30.40757,11.15521,11.01402,3.414692,3.284658,.310955,.2987805
2000,4,4,16,6163,46823.07,15.41798,20.86536,10.75413,10.5083,3.03809,2.825179,.5126987,.4600975
2000,4,4,17,39492.5,32392.25,13.36758,15.46778,10.38567,10.26044,2.738759,2.607772,.219079,.2307825
2000,4,4,18,3290.5,39210.67,13.1129,18.64272,10.5767,10.47954,2.925456,2.822835,.2219631,.2373563
2000,4,4,19,1444,37694.51,12.79778,17.73906,10.53727,10.46148,2.875769,2.807226,.1560834,.1416212
2000,4,4,20,11667.5,50075.29,14.48348,23.4731,10.82128,10.71231,3.155855,3.044956,.2196134,.2253789
2000,4,4,21,70682.5,30340.74,13.5969,13.83499,10.32025,10.05541,2.627201,2.391206,.454936,.4147781
